ID_cleaned,skill_name,salary_usd
1194,Python,78303
1196,Python,120739
1204,Python,119558
1205,Python,87169
1206,Python,72092
1207,Python,91405
1208,Python,49096
1215,Python,54500
1217,Python,71396
1218,Python,122766
1222,Python,185576
1223,Python,164931
1226,Python,58841
1228,Python,124148
1231,Python,93814
1234,Python,146156
1238,Python,34317
1239,Python,158302
1240,Python,84414
1245,Python,35937
1246,Python,270901
1247,Python,91654
1251,Python,51671
1252,Python,65792
1253,Python,109449
1254,Python,62143
1258,Python,93165
1259,Python,56412
1260,Python,50086
1263,Python,233643
1265,Python,134019
1266,Python,83412
1272,Python,103447
1276,Python,88025
1279,Python,65923
1283,Python,156040
1284,Python,72702
1286,Python,72953
1289,Python,64816
1291,Python,90189
1294,Python,75890
1298,Python,159770
1301,Python,62450
1303,Python,129026
1304,Python,67449
1305,Python,160528
1306,Python,229819
1308,Python,58734
1310,Python,104220
1318,Python,147780
1324,Python,51178
1331,Python,56311
1336,Python,86918
1338,Python,89198
1343,Python,46095
1353,Python,38316
1358,Python,41811
1359,Python,89500
1367,Python,186783
1369,Python,92941
1370,Python,195405
1375,Python,102678
1376,Python,131748
1377,Python,123064
1378,Python,111672
1381,Python,128119
1382,Python,55093
1385,Python,172415
1387,Python,103322
1389,Python,61256
1391,Python,85337
1393,Python,75782
1394,Python,193717
1397,Python,60900
1403,Python,40719
1407,Python,211142
1411,Python,114270
1412,Python,41320
1415,Python,361541
1417,Python,65996
1423,Python,111300
1428,Python,130445
1429,Python,211287
1432,Python,125538
1433,Python,62174
1437,Python,159232
1440,Python,86657
1442,Python,223945
1443,Python,115871
1444,Python,80733
1447,Python,109585
1460,Python,86027
1462,Python,305068
1466,Python,140451
1468,Python,201318
1469,Python,146911
1472,Python,95872
1480,Python,131824
1483,Python,148785
1485,Python,119135
1489,Python,105881
1491,Python,90413
1493,Python,112517
1496,Python,137532
1497,Python,105092
1502,Python,159681
1507,Python,142410
1508,Python,77628
1512,Python,93956
1514,Python,263686
1521,Python,111618
1522,Python,179544
1526,Python,73672
1527,Python,94082
1529,Python,56977
1533,Python,266949
1536,Python,221670
1539,Python,228183
1541,Python,54769
1544,Python,78107
1548,Python,58188
1551,Python,104224
1552,Python,58204
1555,Python,77967
1568,Python,51736
1570,Python,66524
1573,Python,71351
1580,Python,61419
1581,Python,59222
1586,Python,62523
1587,Python,53064
1588,Python,108975
1589,Python,46475
1591,Python,52064
1595,Python,91259
1601,Python,185005
1603,Python,122846
1605,Python,147573
1606,Python,119356
1607,Python,109174
1609,Python,56991
1614,Python,268848
1619,Python,167289
1623,Python,79221
1625,Python,53477
1626,Python,172750
1634,Python,54679
1637,Python,81688
1639,Python,117119
1640,Python,68659
1643,Python,106248
1644,Python,51215
1651,Python,79116
1653,Python,91092
1662,Python,239573
1670,Python,76495
1681,Python,82013
1690,Python,103881
1692,Python,45978
1693,Python,331854
1695,Python,53136
1698,Python,59646
1701,Python,219041
1704,Python,55931
1705,Python,109982
1706,Python,76903
1709,Python,55795
1714,Python,110941
1718,Python,185695
1719,Python,53572
1724,Python,84479
1726,Python,130323
1733,Python,184262
1734,Python,284013
1739,Python,39725
1740,Python,111609
1743,Python,119598
1744,Python,174304
1745,Python,273838
1752,Python,99539
1755,Python,48926
1758,Python,153812
1761,Python,51764
1763,Python,107417
1766,Python,96291
1767,Python,43233
1768,Python,55317
1770,Python,136980
1772,Python,285999
1777,Python,69873
1778,Python,190178
1783,Python,75031
1785,Python,94406
1793,Python,77498
1799,Python,93779
1800,Python,75605
1802,Python,80171
1803,Python,82542
1804,Python,76070
1807,Python,34731
1808,Python,69318
1814,Python,74076
1816,Python,103110
1817,Python,117984
1822,Python,63941
1825,Python,96415
1830,Python,88938
1831,Python,106404
1832,Python,92286
1833,Python,141970
1840,Python,97546
1841,Python,67132
1844,Python,65940
1850,Python,135740
1858,Python,48152
1859,Python,74426
1861,Python,58685
1863,Python,95706
1866,Python,75426
1867,Python,259535
1871,Python,73979
1874,Python,171132
1875,Python,73586
1877,Python,63608
1881,Python,253257
1882,Python,88152
1883,Python,105675
1887,Python,168449
1888,Python,38337
1892,Python,70601
1898,Python,101851
1901,Python,86675
1912,Python,40845
1913,Python,82060
1923,Python,132520
1927,Python,90027
1930,Python,93554
1931,Python,111499
1932,Python,89530
1934,Python,198915
1935,Python,159180
1936,Python,144197
1938,Python,152384
1940,Python,69472
1943,Python,78460
1945,Python,117508
1946,Python,169472
1951,Python,155889
1953,Python,64859
1956,Python,124687
1957,Python,65679
1958,Python,40124
1959,Python,291583
1960,Python,119291
1974,Python,96552
1976,Python,116310
1987,Python,90770
1994,Python,188284
1997,Python,193451
2000,Python,119975
2001,Python,251718
2002,Python,62962
2003,Python,107125
2011,Python,73776
2014,Python,74964
2015,Python,88508
2018,Python,142142
2021,Python,58877
2022,Python,84641
2024,Python,73752
2025,Python,175297
2029,Python,238549
2037,Python,94938
2038,Python,107924
2039,Python,49156
2044,Python,77008
2046,Python,101894
2047,Python,87139
2051,Python,56037
2052,Python,188436
2054,Python,230705
2057,Python,75085
2058,Python,73393
2059,Python,101098
2060,Python,57535
2065,Python,142782
2066,Python,204726
2067,Python,60005
2068,Python,147711
2069,Python,71812
2071,Python,108151
2072,Python,127345
2076,Python,88064
2078,Python,43469
2080,Python,173029
2088,Python,126696
2105,Python,97999
2106,Python,39951
2108,Python,214971
2112,Python,133895
2118,Python,248782
2124,Python,120019
2126,Python,71084
2135,Python,166468
2141,Python,285282
2142,Python,160599
2146,Python,264257
2147,Python,209330
2148,Python,157531
2149,Python,144181
2151,Python,124366
2154,Python,172428
2156,Python,88694
2157,Python,85731
2158,Python,66115
2162,Python,133857
2163,Python,211195
2176,Python,68618
2179,Python,56723
2188,Python,55672
2202,Python,102104
2208,Python,163389
2209,Python,51569
2214,Python,121559
2217,Python,85042
2220,Python,111787
2225,Python,111531
2226,Python,101903
2231,Python,79228
2236,Python,46985
2240,Python,119808
2242,Python,111185
2248,Python,76892
2250,Python,54155
2252,Python,74695
2257,Python,154593
2258,Python,165888
2263,Python,139280
2265,Python,119365
2269,Python,80630
2274,Python,152098
2275,Python,87938
2277,Python,56906
2279,Python,69507
2280,Python,125185
2281,Python,73233
2290,Python,107884
2298,Python,97134
2301,Python,207518
2302,Python,165928
2305,Python,104779
2309,Python,398084
2315,Python,83986
2318,Python,105986
2319,Python,214633
2320,Python,51331
2322,Python,77426
2323,Python,76061
2332,Python,185024
2335,Python,89988
2337,Python,71196
2338,Python,45946
2341,Python,115207
2344,Python,77626
2349,Python,68484
2350,Python,49929
2351,Python,147364
2352,Python,90111
2353,Python,67292
2355,Python,113727
2356,Python,154787
2358,Python,75332
2359,Python,73956
2363,Python,60074
2364,Python,49483
2366,Python,51975
2370,Python,83159
2381,Python,92638
2394,Python,279393
2400,Python,63544
2404,Python,86137
2405,Python,169778
2413,Python,215745
2414,Python,70179
2419,Python,197381
2423,Python,133611
2424,Python,87776
2440,Python,133865
2443,Python,221947
2447,Python,42538
2451,Python,49748
2453,Python,113962
2458,Python,176768
2464,Python,295104
2470,Python,44413
2472,Python,161847
2477,Python,93562
2484,Python,168007
2487,Python,109078
2489,Python,105437
2494,Python,95635
2498,Python,149063
2500,Python,40107
2501,Python,89272
2505,Python,144698
2507,Python,134875
2510,Python,125244
2512,Python,112455
2514,Python,134413
2515,Python,39217
2518,Python,125416
2520,Python,126464
2524,Python,84512
2528,Python,49600
2530,Python,121792
2534,Python,107206
2536,Python,115614
2543,Python,88409
2544,Python,91286
2550,Python,170902
2551,Python,83328
2553,Python,48677
2554,Python,104123
2557,Python,72782
2562,Python,149456
2563,Python,117557
2564,Python,51713
2566,Python,146710
2567,Python,129360
2578,Python,303380
2583,Python,100150
2584,Python,196014
2585,Python,209255
2586,Python,143661
2588,Python,54884
2593,Python,50180
2595,Python,94744
2600,Python,141091
2605,Python,119490
2606,Python,67205
2607,Python,109943
2608,Python,153425
2611,Python,132780
2612,Python,69274
2615,Python,61148
2616,Python,90773
2618,Python,55721
2623,Python,82928
2637,Python,110108
2641,Python,73134
2647,Python,80516
2654,Python,148491
2658,Python,68299
2660,Python,72364
2663,Python,125276
2664,Python,217751
2665,Python,125270
2666,Python,243372
2668,Python,252620
2673,Python,184567
2674,Python,50741
2676,Python,170832
2688,Python,85176
2701,Python,48423
2706,Python,179284
2709,Python,94324
2710,Python,183725
2715,Python,95754
2719,Python,90154
2721,Python,46978
2724,Python,130494
2725,Python,213440
2727,Python,93658
2728,Python,253939
2729,Python,162538
2731,Python,192286
2733,Python,86797
2734,Python,147766
2735,Python,162991
2737,Python,81013
2738,Python,51985
2742,Python,124536
2749,Python,171771
2751,Python,183861
2752,Python,77209
2756,Python,67736
2760,Python,135549
2764,Python,48262
2766,Python,201277
2767,Python,90241
2771,Python,47231
2777,Python,138192
2778,Python,84085
2780,Python,199628
2781,Python,224047
2783,Python,41386
2784,Python,51753
2785,Python,64611
2787,Python,61495
2788,Python,40620
2797,Python,89537
2800,Python,99839
2801,Python,89606
2804,Python,199546
2807,Python,95378
2811,Python,108886
2812,Python,107415
2816,Python,259158
2817,Python,51437
2819,Python,164484
2820,Python,171351
2827,Python,100772
2829,Python,156540
2830,Python,252948
2835,Python,96236
2837,Python,43447
2846,Python,76148
2861,Python,79434
2862,Python,77122
2863,Python,96624
2865,Python,110583
2869,Python,86184
2871,Python,47563
2872,Python,100789
2876,Python,67874
2883,Python,35842
2892,Python,96054
2895,Python,207421
2902,Python,96466
2908,Python,278448
2909,Python,80075
2910,Python,61494
2912,Python,70061
2913,Python,110838
2916,Python,214153
2918,Python,85465
2920,Python,121360
2935,Python,148137
2940,Python,90232
2942,Python,170924
2946,Python,150858
2948,Python,212033
2950,Python,89266
2958,Python,104626
2960,Python,52452
2964,Python,65110
2965,Python,59701
2972,Python,119144
2974,Python,100761
2977,Python,35766
2979,Python,235830
2980,Python,73192
2985,Python,232113
2988,Python,61891
2994,Python,113845
2997,Python,53024
3000,Python,290656
3001,Python,65012
3003,Python,84035
3004,Python,177470
3010,Python,43907
3011,Python,99107
3017,Python,84245
3021,Python,68445
3029,Python,95467
3032,Python,40108
3034,Python,118324
3035,Python,134228
3039,Python,140520
3044,Python,39961
3045,Python,111038
3059,Python,185661
3060,Python,190888
3064,Python,145400
3067,Python,71943
3069,Python,51200
3075,Python,54798
3076,Python,141994
3078,Python,49933
3079,Python,161396
3083,Python,47697
3085,Python,128439
3088,Python,109159
3092,Python,249665
3096,Python,109883
3097,Python,73172
3099,Python,195465
3102,Python,99928
3104,Python,38845
3108,Python,143861
3111,Python,74725
3119,Python,122507
3121,Python,131406
3123,Python,74951
3126,Python,114728
3127,Python,128846
3129,Python,101236
3130,Python,149411
3135,Python,220389
3136,Python,92592
3137,Python,120864
3149,Python,89122
3150,Python,287746
3155,Python,212560
3156,Python,238669
3158,Python,107758
3160,Python,116449
3170,Python,216758
3172,Python,70399
3174,Python,68087
3178,Python,149002
3180,Python,111720
3181,Python,128103
3185,Python,145370
3187,Python,228996
3196,Python,204113
3198,Python,76919
3208,Python,61879
3209,Python,167474
3210,Python,77445
3211,Python,212906
3215,Python,66069
3222,Python,136484
3231,Python,72874
3236,Python,326039
3239,Python,90935
3246,Python,48050
3253,Python,143697
3262,Python,66874
3263,Python,296563
3264,Python,151463
3266,Python,91281
3269,Python,223738
3274,Python,47175
3276,Python,44627
3277,Python,56871
3280,Python,60695
3282,Python,85275
3285,Python,165393
3289,Python,164685
3291,Python,153129
3293,Python,95938
3294,Python,58735
3297,Python,220844
3301,Python,63930
3304,Python,338443
3313,Python,150069
3316,Python,38957
3328,Python,48710
3332,Python,69650
3336,Python,117279
3340,Python,125516
3347,Python,221418
3348,Python,160641
3355,Python,71459
3357,Python,73404
3358,Python,100978
3360,Python,52922
3362,Python,114586
3366,Python,93866
3371,Python,61444
3375,Python,154477
3376,Python,80618
3377,Python,67330
3378,Python,61056
3381,Python,98999
3382,Python,79265
3383,Python,65587
3386,Python,96345
3387,Python,49145
3391,Python,104276
3398,Python,76190
3402,Python,276436
3412,Python,91480
3413,Python,90744
3416,Python,153177
3420,Python,71865
3423,Python,163781
3425,Python,95722
3426,Python,48201
3432,Python,138503
3439,Python,83549
3440,Python,49709
3441,Python,143171
3452,Python,140196
3453,Python,141645
3458,Python,94493
3462,Python,95269
3467,Python,89287
3470,Python,137004
3471,Python,94505
3474,Python,37356
3484,Python,90174
3488,Python,170619
3490,Python,66393
3491,Python,132833
3496,Python,64080
3500,Python,231680
3502,Python,64138
3513,Python,112962
3523,Python,144386
3524,Python,68278
3525,Python,130032
3527,Python,116457
3534,Python,139424
3536,Python,104156
3548,Python,147721
3551,Python,87616
3553,Python,155387
3563,Python,70289
3568,Python,133362
3569,Python,116395
3570,Python,63535
3572,Python,79545
3574,Python,84000
3575,Python,61583
3578,Python,64824
3590,Python,64398
3592,Python,42906
3599,Python,79933
3600,Python,152727
3603,Python,158760
3606,Python,72276
3610,Python,239105
3613,Python,96326
3616,Python,307943
3623,Python,254413
3629,Python,57086
3630,Python,141733
3632,Python,90319
3633,Python,70272
3636,Python,53197
3637,Python,53075
3640,Python,201600
3645,Python,117182
3647,Python,167175
3648,Python,164681
3649,Python,123157
3651,Python,185520
3652,Python,59261
3654,Python,105443
3658,Python,263671
3659,Python,50643
3660,Python,133001
3662,Python,52926
3668,Python,75483
3675,Python,45086
3683,Python,215202
3685,Python,109580
3687,Python,36185
3691,Python,120407
3694,Python,171935
3709,Python,67312
3710,Python,41654
3719,Python,55282
3720,Python,45257
3721,Python,97323
3722,Python,161264
3725,Python,45212
3726,Python,57852
3727,Python,122062
3728,Python,267767
3733,Python,139493
3738,Python,77468
3740,Python,81394
3743,Python,144257
3744,Python,46486
3745,Python,180221
3752,Python,99064
3757,Python,53577
3759,Python,220431
3760,Python,153029
3762,Python,71240
3766,Python,63456
3767,Python,166809
3768,Python,59741
3774,Python,77350
3776,Python,92369
3778,Python,121559
3782,Python,190045
3787,Python,94586
3794,Python,62469
3795,Python,89123
3798,Python,74725
3800,Python,66339
3806,Python,61507
3808,Python,80761
3810,Python,95898
3812,Python,137417
3816,Python,236640
3817,Python,47961
3819,Python,124327
3821,Python,85114
3823,Python,92906
3825,Python,69700
3832,Python,165526
3833,Python,185858
3837,Python,87018
3839,Python,60556
3841,Python,61621
3843,Python,188338
3844,Python,89298
3845,Python,235929
3846,Python,62625
3847,Python,176543
3849,Python,87466
3854,Python,156765
3866,Python,143399
3872,Python,48323
3876,Python,123385
3879,Python,112866
3880,Python,222215
3881,Python,62171
3882,Python,73213
3890,Python,115516
3892,Python,60918
3893,Python,87412
3898,Python,105093
3900,Python,89567
3907,Python,46457
3908,Python,55982
3909,Python,116652
3913,Python,57983
3914,Python,315149
3915,Python,48304
3917,Python,153629
3918,Python,48428
3924,Python,54649
3934,Python,143353
3939,Python,111135
3940,Python,127224
3942,Python,65535
3945,Python,65659
3956,Python,158507
3958,Python,67560
3960,Python,80784
3962,Python,107777
3965,Python,97652
3971,Python,55165
3972,Python,111477
3974,Python,172488
3977,Python,137713
3979,Python,91427
3980,Python,290247
3985,Python,320999
3990,Python,187388
3992,Python,94503
3993,Python,66227
3995,Python,106322
4001,Python,64096
4005,Python,174970
4007,Python,96320
4013,Python,87402
4015,Python,93153
4016,Python,287932
4021,Python,162455
4022,Python,82618
4024,Python,141540
4029,Python,71224
4032,Python,261262
4037,Python,132799
4039,Python,73348
4048,Python,136530
4049,Python,48453
4051,Python,76672
4061,Python,151728
4062,Python,295748
4065,Python,74226
4068,Python,98251
4069,Python,116626
4070,Python,117691
4074,Python,118733
4076,Python,106863
4077,Python,54696
4084,Python,171916
4090,Python,70013
4094,Python,138168
4095,Python,146517
4098,Python,291682
4100,Python,134147
4104,Python,44161
4107,Python,158986
4109,Python,91435
4113,Python,43832
4116,Python,49093
4121,Python,78558
4124,Python,149180
4128,Python,112532
4129,Python,95066
4131,Python,47273
4132,Python,53775
4134,Python,42952
4140,Python,249265
4141,Python,55954
4146,Python,124928
4149,Python,63101
4151,Python,83526
4153,Python,95767
4157,Python,66165
4159,Python,105090
4161,Python,57372
4165,Python,106981
4166,Python,40552
4171,Python,115701
4172,Python,66245
4173,Python,39110
4174,Python,163354
4175,Python,226310
4177,Python,68271
4180,Python,94923
4186,Python,170928
4189,Python,206351
4190,Python,172757
4193,Python,136606
4198,Python,85898
4200,Python,45986
4201,Python,58388
4204,Python,163162
4207,Python,113265
4209,Python,79911
4211,Python,90955
4213,Python,200157
4214,Python,66968
4216,Python,88425
4217,Python,158977
4218,Python,95769
4221,Python,103033
4224,Python,99330
4231,Python,124750
4233,Python,113343
4235,Python,68496
4239,Python,56994
4242,Python,134078
4243,Python,127746
4244,Python,169855
4246,Python,201686
4250,Python,56922
4251,Python,132935
4253,Python,115164
4260,Python,71271
4263,Python,142644
4266,Python,145552
4271,Python,70385
4274,Python,150208
4275,Python,87517
4276,Python,63250
4284,Python,50472
4288,Python,208249
4289,Python,54457
4292,Python,92786
4293,Python,44279
4296,Python,245721
4297,Python,200850
4301,Python,83972
4303,Python,55665
4304,Python,336904
4309,Python,66792
4310,Python,79685
4316,Python,48405
4320,Python,287618
4324,Python,46456
4329,Python,122156
4333,Python,299049
4334,Python,156301
4335,Python,307943
4337,Python,64086
4338,Python,94837
4339,Python,152424
4343,Python,64449
4348,Python,128234
4350,Python,36862
4351,Python,132851
4352,Python,120584
4354,Python,48705
4360,Python,100450
4361,Python,97985
4365,Python,94606
4367,Python,139104
4368,Python,214903
4372,Python,141172
4374,Python,238538
4375,Python,171204
4380,Python,171616
4381,Python,91188
4382,Python,80853
4386,Python,248290
4395,Python,170760
4399,Python,298913
4401,Python,89029
4404,Python,51190
4405,Python,68702
4409,Python,105530
4416,Python,206645
4422,Python,135626
4424,Python,134791
4428,Python,99051
4430,Python,159394
4442,Python,85131
4448,Python,303228
4449,Python,44149
4452,Python,93716
4453,Python,143776
4456,Python,99084
4458,Python,81205
4459,Python,133950
4463,Python,33854
4470,Python,98392
4473,Python,89992
4479,Python,96034
4482,Python,192368
4483,Python,65376
4484,Python,83812
4485,Python,68869
4488,Python,63954
4493,Python,71676
4494,Python,64423
4498,Python,130281
4501,Python,158292
4518,Python,33114
4520,Python,136675
4524,Python,67200
4526,Python,38449
4527,Python,173398
4529,Python,311966
4530,Python,62554
4533,Python,207485
4539,Python,38596
4543,Python,85240
4546,Python,56535
4549,Python,236928
4552,Python,48414
4557,Python,43626
4562,Python,42820
4566,Python,48867
4573,Python,220318
4585,Python,68748
4586,Python,51332
4588,Python,160983
4593,Python,200751
4596,Python,45451
4598,Python,63840
4602,Python,53990
4607,Python,75242
4623,Python,176313
4626,Python,112806
4638,Python,56632
4639,Python,136541
4641,Python,36947
4645,Python,87456
4649,Python,39376
4650,Python,79626
4652,Python,157457
4658,Python,93036
4662,Python,119269
4665,Python,89037
4668,Python,101813
4672,Python,91410
4683,Python,61792
4685,Python,204677
4688,Python,78464
4689,Python,157666
4691,Python,135354
4697,Python,112267
4699,Python,212918
4710,Python,119047
4712,Python,43989
4716,Python,68167
4719,Python,167007
4720,Python,56605
4724,Python,59792
4728,Python,90084
4730,Python,96023
4732,Python,41132
4737,Python,117957
4741,Python,172907
4742,Python,187492
4743,Python,64753
4744,Python,85743
4753,Python,107349
4759,Python,105361
4760,Python,79846
4761,Python,148524
4764,Python,42201
4767,Python,48884
4771,Python,132933
4779,Python,66264
4780,Python,131390
4782,Python,118205
4783,Python,129306
4786,Python,51587
4790,Python,60004
4796,Python,106821
4797,Python,205500
4798,Python,144362
4799,Python,76236
4801,Python,85074
4806,Python,73861
4809,Python,223675
4810,Python,216388
4812,Python,45762
4817,Python,97273
4832,Python,80455
4834,Python,99139
4835,Python,220236
4836,Python,111722
4840,Python,109392
4844,Python,84797
4846,Python,138492
4849,Python,63427
4850,Python,52958
4852,Python,49461
4855,Python,122025
4861,Python,159428
4865,Python,138792
4866,Python,189776
4870,Python,108250
4872,Python,64321
4873,Python,117072
4886,Python,83976
4888,Python,81667
4891,Python,187440
4894,Python,47211
4896,Python,100638
4898,Python,90646
4900,Python,203404
4902,Python,118168
4906,Python,144513
4910,Python,103835
4912,Python,72798
4913,Python,85424
4914,Python,49147
4921,Python,134083
4924,Python,118450
4925,Python,123935
4927,Python,159121
4928,Python,93043
4930,Python,121458
4931,Python,80910
4932,Python,105096
4933,Python,178734
4935,Python,206886
4936,Python,215355
4938,Python,55954
4939,Python,214206
4942,Python,115528
4948,Python,158293
4952,Python,48584
4953,Python,92641
4954,Python,92743
4956,Python,138008
4957,Python,36553
4958,Python,82921
4962,Python,75587
4964,Python,112650
4965,Python,90097
4968,Python,165290
4970,Python,97505
4971,Python,105527
4974,Python,79958
4977,Python,47838
4978,Python,250873
4979,Python,59483
4982,Python,65507
4984,Python,46291
4985,Python,195647
4986,Python,61653
4987,Python,54707
4988,Python,93488
4991,Python,49624
4993,Python,73817
4999,Python,89632
5009,Python,57433
5010,Python,124365
5012,Python,37420
5013,Python,253381
5014,Python,126229
5016,Python,131190
5020,Python,85663
5021,Python,65067
5026,Python,85360
5027,Python,100714
5031,Python,88417
5032,Python,188736
5038,Python,65270
5041,Python,80369
5042,Python,73328
5043,Python,80349
5053,Python,66010
5057,Python,78206
5059,Python,74401
5060,Python,141594
5062,Python,91135
5075,Python,74577
5087,Python,129529
5091,Python,82530
5094,Python,288318
5096,Python,70791
5098,Python,140375
5102,Python,211100
5108,Python,90891
5131,Python,63023
5133,Python,100844
5137,Python,258989
5138,Python,85264
5139,Python,39991
5141,Python,59958
5144,Python,152130
5151,Python,109210
5152,Python,139872
5158,Python,172869
5159,Python,72127
5164,Python,48515
5168,Python,62916
5170,Python,90833
5175,Python,179290
5183,Python,84819
5188,Python,168019
5189,Python,116339
5190,Python,79809
5191,Python,72768
5198,Python,129104
5200,Python,81946
5206,Python,43368
5210,Python,76571
5213,Python,67537
5215,Python,98259
5217,Python,122344
5220,Python,184430
5224,Python,167905
5227,Python,58950
5229,Python,139628
5232,Python,98714
5237,Python,170122
5241,Python,136611
5243,Python,144613
5244,Python,45669
5247,Python,97121
5248,Python,310949
5255,Python,142199
5256,Python,102821
5262,Python,98023
5267,Python,58379
5270,Python,75366
5276,Python,86206
5277,Python,187039
5280,Python,146722
5283,Python,192118
5285,Python,181552
5292,Python,128500
5293,Python,157366
5294,Python,164084
5299,Python,129374
5303,Python,47538
5309,Python,168195
5310,Python,120917
5311,Python,170391
5314,Python,211414
5315,Python,102227
5317,Python,55216
5318,Python,241233
5319,Python,172071
5330,Python,119828
5340,Python,144429
5341,Python,84579
5355,Python,94403
5357,Python,51786
5358,Python,113125
5359,Python,110775
5361,Python,149511
5368,Python,50457
5375,Python,66588
5378,Python,173412
5379,Python,182806
5380,Python,92649
5381,Python,196652
5393,Python,119885
5396,Python,75166
5397,Python,149288
5398,Python,145481
5399,Python,162870
5401,Python,169386
5406,Python,76546
5411,Python,86395
5412,Python,61112
5417,Python,77776
5419,Python,145921
5420,Python,56510
5423,Python,166465
5427,Python,124236
5428,Python,55567
5432,Python,143531
5437,Python,65544
5438,Python,53669
5440,Python,99398
5441,Python,60173
5447,Python,70744
5448,Python,186317
5450,Python,62980
5451,Python,300363
5454,Python,131479
5455,Python,33280
5456,Python,52089
5457,Python,146824
5462,Python,103869
5463,Python,107605
5471,Python,164053
5473,Python,185963
5476,Python,54222
5477,Python,77158
5481,Python,127393
5482,Python,106701
5483,Python,383142
5484,Python,48775
5487,Python,83223
5488,Python,184410
5492,Python,52539
5493,Python,112588
5497,Python,102775
5502,Python,122204
5505,Python,63872
5508,Python,88262
5512,Python,226157
5513,Python,63399
5518,Python,112477
5520,Python,81054
5521,Python,119202
5522,Python,80109
5526,Python,91804
5530,Python,60955
5531,Python,57706
5532,Python,232257
5538,Python,63709
5540,Python,124113
5541,Python,187719
5542,Python,187618
5543,Python,142502
5544,Python,107066
5545,Python,76908
5546,Python,193045
5549,Python,170064
5556,Python,234984
5558,Python,355468
5561,Python,205495
5564,Python,156552
5568,Python,357880
5570,Python,149883
5572,Python,76855
5575,Python,78455
5576,Python,180883
5581,Python,220161
5582,Python,63895
5588,Python,68180
5598,Python,67741
5601,Python,110753
5602,Python,41379
5605,Python,50995
5606,Python,61127
5610,Python,73109
5612,Python,63809
5617,Python,97773
5624,Python,115480
5626,Python,41287
5627,Python,99514
5628,Python,106927
5629,Python,126730
5630,Python,53367
5632,Python,341883
5635,Python,89600
5639,Python,92583
5645,Python,84264
5646,Python,92741
5648,Python,79742
5654,Python,36427
5664,Python,78707
5666,Python,191961
5667,Python,151146
5668,Python,163289
5671,Python,121439
5673,Python,150045
5676,Python,295954
5680,Python,66477
5682,Python,144658
5687,Python,90380
5688,Python,138975
5695,Python,238430
5697,Python,63324
5702,Python,152832
5705,Python,101586
5707,Python,61291
5708,Python,68291
5709,Python,110626
5716,Python,208235
5718,Python,169471
5725,Python,211840
5732,Python,147346
5734,Python,95384
5746,Python,85549
5748,Python,47021
5753,Python,163466
5754,Python,64771
5756,Python,238951
5766,Python,70073
5775,Python,136105
5777,Python,92080
5779,Python,57217
5781,Python,53006
5787,Python,75357
5788,Python,101372
5795,Python,45661
5797,Python,62269
5802,Python,111994
5803,Python,264874
5805,Python,66539
5806,Python,89067
5810,Python,138709
5812,Python,37672
5817,Python,114743
5820,Python,82178
5824,Python,98654
5831,Python,99011
5833,Python,103487
5837,Python,110548
5840,Python,94231
5842,Python,57312
5849,Python,84634
5851,Python,103765
5852,Python,209153
5853,Python,185143
5854,Python,65535
5856,Python,159097
5857,Python,77642
5860,Python,205542
5874,Python,205594
5876,Python,85641
5885,Python,67262
5891,Python,200530
5895,Python,62094
5899,Python,54237
5900,Python,152763
5901,Python,139181
5905,Python,94754
5908,Python,79814
5912,Python,65917
5917,Python,134637
5920,Python,284130
5924,Python,55277
5925,Python,82042
5927,Python,77159
5929,Python,124858
5931,Python,69815
5932,Python,189484
5939,Python,99411
5944,Python,153576
5947,Python,54067
5952,Python,146170
5953,Python,303620
5954,Python,138267
5965,Python,58311
5975,Python,196550
5977,Python,95031
5979,Python,114602
5984,Python,74688
5987,Python,110575
5989,Python,111745
5991,Python,156126
5993,Python,102231
5997,Python,75345
6001,Python,114259
6004,Python,58962
6005,Python,189541
6007,Python,43166
6013,Python,51798
6015,Python,187920
6017,Python,95483
6018,Python,55981
6019,Python,85179
6021,Python,132228
6022,Python,141523
6027,Python,105368
6029,Python,155722
6032,Python,58885
6034,Python,116679
6041,Python,41717
6046,Python,223460
6050,Python,110684
6053,Python,147863
6054,Python,83794
6058,Python,291496
6065,Python,120722
6066,Python,70295
6068,Python,283388
6069,Python,121545
6070,Python,55925
6073,Python,90639
6077,Python,155181
6082,Python,71297
6089,Python,143317
6091,Python,69816
6093,Python,65600
6094,Python,64058
6095,Python,71442
6097,Python,61045
6102,Python,83920
6106,Python,202187
6109,Python,159384
6110,Python,116468
6111,Python,67430
6115,Python,196121
6116,Python,184155
6117,Python,57079
6119,Python,46310
6135,Python,113934
6139,Python,98044
6143,Python,102494
6147,Python,170400
6148,Python,91256
6151,Python,78361
6152,Python,79416
6153,Python,84441
6157,Python,100926
6159,Python,150708
6162,Python,72715
6169,Python,74551
6170,Python,52976
6171,Python,58138
6172,Python,128677
6173,Python,66016
6174,Python,40789
6176,Python,92409
6179,Python,128426
6183,Python,99134
6184,Python,47387
6186,Python,138684
6187,Python,150847
6189,Python,193277
6195,Python,35113
6196,Python,183130
6198,Python,42288
6199,Python,105817
6200,Python,70552
6201,Python,89190
6203,Python,45881
6205,Python,68107
6206,Python,51401
6208,Python,80192
6209,Python,67664
6218,Python,67910
6219,Python,109005
6222,Python,76613
6223,Python,68501
6227,Python,194251
6228,Python,65984
6229,Python,139477
